split,image_path,label_path,n_boxes,width,height,md5
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00075_DJI_20230926114315_0025_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00075_DJI_20230926114315_0025_V.txt,1,5280,3956,ef96711838c8baf82367fab214271af8
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00076_DJI_20230809145630_0034_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00076_DJI_20230809145630_0034_V.txt,3,4000,3000,f4d7e32bea7156732779713afe30c2f5
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00077_DJI_20230809145607_0007_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00077_DJI_20230809145607_0007_V.txt,1,4000,3000,546cf568fbbca2a1ce863eaf9055a1dc
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00078_DJI_20230926134801_0024_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00078_DJI_20230926134801_0024_V.txt,9,5280,3956,5e40ea41a2bf078ba26c0b2cfa51c467
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00079_DJI_20230605184537_0007_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00079_DJI_20230605184537_0007_V.txt,1,4000,3000,0c3cbb2ea4b8a31b81da40ec94b3abdf
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00080_DJI_20230627133010_0062_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00080_DJI_20230627133010_0062_V.txt,0,5280,3956,6fca5c75c6d0332af1a91735712b738d
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00081_DJI_20230926115116_0015_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00081_DJI_20230926115116_0015_V.txt,3,5280,3956,28a5be2ad3da4bef499021334a7bde5c
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00082_DJI_20230926135554_0024_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00082_DJI_20230926135554_0024_V.txt,10,5280,3956,84bf69bc315d9fdc2c53f5f745745899
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00083_DJI_20230726084631_0040_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00083_DJI_20230726084631_0040_V.txt,7,5280,3956,c1928110174f52c59df512b85aded04e
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00084_DJI_20230605184602_0025_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00084_DJI_20230605184602_0025_V.txt,1,4000,3000,ef8561f1dec94569aa9cf25af6279a66
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00085_DJI_20230926114226_0015_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00085_DJI_20230926114226_0015_V.txt,5,5280,3956,9feca8bcfa25cf960a71309c72810ab4
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00086_DJI_20230926115338_0042_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00086_DJI_20230926115338_0042_V.txt,5,5280,3956,eee4e5b6b2ae06f16390653843d9722e
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00087_DJI_20230926135736_0043_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00087_DJI_20230926135736_0043_V.txt,2,5280,3956,4be7cdddd263fa5b411b7226cb965c4f
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00088_DJI_20230726084338_0005_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00088_DJI_20230726084338_0005_V.txt,3,5280,3956,80a0cdba084f3cffd6adc49fa866c17a
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00089_DJI_20230627133112_0083_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00089_DJI_20230627133112_0083_V.txt,3,5280,3956,cb28fc6161010b3a922bb4589ee3a0a6
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00090_DJI_20230809145618_0020_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00090_DJI_20230809145618_0020_V.txt,4,4000,3000,9ea99cc9506f0d394690111510689a41
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00091_DJI_20230809151123_0007_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00091_DJI_20230809151123_0007_V.txt,3,4000,3000,14ea0b18f3cd5c7603129c24862e4bde
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00092_DJI_20230605184604_0026_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00092_DJI_20230605184604_0026_V.txt,2,4000,3000,89c1e9246a54c2acff366e2017fafc8b
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00093_DJI_20230926134742_0020_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00093_DJI_20230926134742_0020_V.txt,1,5280,3956,9f4880a158362e7e2efc719af5816ba1
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00094_DJI_20230926135544_0022_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00094_DJI_20230926135544_0022_V.txt,1,5280,3956,106bcb68d046cc84c543a34afe8d4a2d
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00095_DJI_20230623110735_0009_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00095_DJI_20230623110735_0009_V.txt,1,5280,3956,91373b74e510ccfc7fac10b03ec3ed13
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00096_DJI_20230726084552_0032_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00096_DJI_20230726084552_0032_V.txt,7,5280,3956,8f4c5df14485ac90bbc434d3128d84bc
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00097_DJI_20230926134747_0021_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00097_DJI_20230926134747_0021_V.txt,2,5280,3956,67e4f819cd758efdc003914562d11df0
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00098_DJI_20230809145632_0036_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00098_DJI_20230809145632_0036_V.txt,3,4000,3000,67b1c1951eb879655bb53418da6ff4c1
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00099_DJI_20230623110914_0029_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00099_DJI_20230623110914_0029_V.txt,6,5280,3956,2dd47b69a79e9573c8aabb2108d45e89
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00100_DJI_20230926135519_0017_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00100_DJI_20230926135519_0017_V.txt,1,5280,3956,e2e101522e0f319af9b782e1094f52af
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00101_DJI_20230809151208_0039_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00101_DJI_20230809151208_0039_V.txt,1,4000,3000,6bb16ae98e658b760faea3e5eeee5bdd
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00102_DJI_20230623110720_0006_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00102_DJI_20230623110720_0006_V.txt,2,5280,3956,623781b41718cd8c741a4a6f38f2f1ce
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00103_DJI_20230926134712_0014_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00103_DJI_20230926134712_0014_V.txt,11,5280,3956,005b31c14eddc5bb992ef2ed0d2eba0d
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00104_DJI_20230627133001_0059_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00104_DJI_20230627133001_0059_V.txt,5,5280,3956,29d3539f1f83a000d8aeb993ba1fd534
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00105_DJI_20230809145628_0032_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00105_DJI_20230809145628_0032_V.txt,3,4000,3000,30dbfd2207db7630db48a1246c33c0a2
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00106_DJI_20230726084408_0011_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00106_DJI_20230726084408_0011_V.txt,7,5280,3956,20e8d244e3014d3363dd06bb12f9ae9c
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00107_DJI_20230809145623_0025_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00107_DJI_20230809145623_0025_V.txt,5,4000,3000,28bf0b2194918f2f641f9c7a7192272e
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00108_DJI_20230627133051_0076_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00108_DJI_20230627133051_0076_V.txt,0,5280,3956,60659d10c27401b6feedceba560f0012
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00109_DJI_20230926114403_0033_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00109_DJI_20230926114403_0033_V.txt,3,5280,3956,417a1165310123e3dc7e0b9f9396e992
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00110_DJI_20230926134722_0016_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00110_DJI_20230926134722_0016_V.txt,5,5280,3956,f4919e9aff7bcf0e8dda8923ea70fffb
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00111_DJI_20230926114453_0043_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00111_DJI_20230926114453_0043_V.txt,6,5280,3956,7a19b6974e2b3cf4e535df3a62dffb53
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00112_DJI_20230926134727_0017_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00112_DJI_20230926134727_0017_V.txt,2,5280,3956,e3ea7b625c8fef36804ec65518a41c7c
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00113_DJI_20230726084507_0023_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00113_DJI_20230726084507_0023_V.txt,6,5280,3956,80a23de66e8a6063fda051f59bf0ed95
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00114_DJI_20230726084636_0041_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00114_DJI_20230726084636_0041_V.txt,8,5280,3956,5d98f78353814a60fb75cf545c98eb34
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00115_DJI_20230809145617_0018_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00115_DJI_20230809145617_0018_V.txt,2,4000,3000,973256b579d6e1099e8e80fc0a3a5f71
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00116_DJI_20230605184538_0008_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00116_DJI_20230605184538_0008_V.txt,2,4000,3000,17188d94e5a786f4e86d5527b862f62e
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00117_DJI_20230926114353_0031_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00117_DJI_20230926114353_0031_V.txt,2,5280,3956,2f4c4c6d2c66ff2e6a724962d0b1f07d
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00118_DJI_20230809145609_0009_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00118_DJI_20230809145609_0009_V.txt,3,4000,3000,bc3c25f6cd6b51c52f6cfd02f591f6db
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00119_DJI_20230623110934_0033_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00119_DJI_20230623110934_0033_V.txt,1,5280,3956,43cdb790cd45f80b08a8da2c56f8912f
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00120_DJI_20230605184613_0033_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00120_DJI_20230605184613_0033_V.txt,0,4000,3000,cc0e3beaa871227d5d2551d0ad89a33b
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00121_DJI_20230926114458_0044_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00121_DJI_20230926114458_0044_V.txt,1,5280,3956,d7c4099f1dc3c027b3cf309c7904b870
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00122_DJI_20230726084457_0021_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00122_DJI_20230726084457_0021_V.txt,6,5280,3956,ae0a148969c719ee2ee1f8179e35e7ad
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00123_DJI_20230926134756_0023_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00123_DJI_20230926134756_0023_V.txt,8,5280,3956,01e6ee4597f98ec90545de91a9cb53f9
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\train\train_00124_DJI_20230605184541_0010_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\train\train_00124_DJI_20230605184541_0010_V.txt,1,4000,3000,7112765a1f0063b953c4a57ddebda386
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\val\val_00000_DJI_20230809151207_0038_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\val\val_00000_DJI_20230809151207_0038_V.txt,1,4000,3000,ae8bf3e989a31845554e45235d91320a
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\val\val_00001_DJI_20230623110715_0005_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\val\val_00001_DJI_20230623110715_0005_V.txt,1,5280,3956,355bdce302bbe5f76ccfc178d44ad109
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\val\val_00002_DJI_20230809145629_0033_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\val\val_00002_DJI_20230809145629_0033_V.txt,3,4000,3000,5968e58749497be6ee8b028d9de22cf3
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\val\val_00003_DJI_20230926134752_0022_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\val\val_00003_DJI_20230926134752_0022_V.txt,1,5280,3956,379a01f5210f881ccf6ffb86ab45a349
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\val\val_00004_DJI_20230926115253_0033_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\val\val_00004_DJI_20230926115253_0033_V.txt,3,5280,3956,19fe2e4b9f29c2bba48595cddeddc7be
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\val\val_00005_DJI_20230726084502_0022_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\val\val_00005_DJI_20230726084502_0022_V.txt,9,5280,3956,acd6fe9b282b8b1976f923782705a03f
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\val\val_00006_DJI_20230627132903_0041_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\val\val_00006_DJI_20230627132903_0041_V.txt,4,5280,3956,5ebcbf063ceedfcf0573734e89120260
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\val\val_00007_DJI_20230809145658_0067_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\val\val_00007_DJI_20230809145658_0067_V.txt,0,4000,3000,12e529c29b77262b1e206dd1def153e6
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\val\val_00008_DJI_20230627132741_0016_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\val\val_00008_DJI_20230627132741_0016_V.txt,3,5280,3956,0c8c75ff0b9d3187808d8893a306e078
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\val\val_00009_DJI_20230926135641_0032_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\val\val_00009_DJI_20230926135641_0032_V.txt,7,5280,3956,c8a56c14a90e874743dc24061e390988
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\val\val_00010_DJI_20230926114301_0022_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\val\val_00010_DJI_20230926114301_0022_V.txt,10,5280,3956,72228a4e1cbd7cc0b618ff9de3772634
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\val\val_00011_DJI_20230926114221_0014_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\val\val_00011_DJI_20230926114221_0014_V.txt,5,5280,3956,406cec060992fd1112365d92409efe33
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\val\val_00012_DJI_20230926115036_0008_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\val\val_00012_DJI_20230926115036_0008_V.txt,0,5280,3956,7686f8a4f9f02dc81bd05ce80c581182
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\val\val_00013_DJI_20230726084432_0016_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\val\val_00013_DJI_20230726084432_0016_V.txt,0,5280,3956,bd0baf6e52d0b4b71c30c0e08938d0fc
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\val\val_00014_DJI_20230627133143_0092_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\val\val_00014_DJI_20230627133143_0092_V.txt,0,5280,3956,dc810f320787bea662c21d6ebe7f8dbd
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\val\val_00015_DJI_20230926134944_0043_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\val\val_00015_DJI_20230926134944_0043_V.txt,2,5280,3956,ad4474a931c0570eff0bcae45c11d966
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\val\val_00016_DJI_20230623110755_0013_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\val\val_00016_DJI_20230623110755_0013_V.txt,2,5280,3956,6d2064a47ee136af97b8b810cbb01d7b
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\val\val_00017_DJI_20230726084403_0010_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\val\val_00017_DJI_20230726084403_0010_V.txt,4,5280,3956,b94caf7bdd9b28f059c0f792bb0b6ce1
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\val\val_00018_DJI_20230627133115_0084_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\val\val_00018_DJI_20230627133115_0084_V.txt,1,5280,3956,4632b8214cd5a0626ed2ed8b5b5d3b53
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\val\val_00019_DJI_20230627132816_0025_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\val\val_00019_DJI_20230627132816_0025_V.txt,6,5280,3956,89fdf2ae770095c1a0967286077e3537
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\val\val_00020_DJI_20230926135636_0031_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\val\val_00020_DJI_20230926135636_0031_V.txt,3,5280,3956,fbd69a186fefd053ba864a46642ba59d
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\val\val_00021_DJI_20230926134717_0015_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\val\val_00021_DJI_20230926134717_0015_V.txt,12,5280,3956,2452a2c19fdf9b992d04ace9ef2c0563
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\val\val_00022_DJI_20230926114231_0016_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\val\val_00022_DJI_20230926114231_0016_V.txt,8,5280,3956,1ee0cce8db76251eb1d37da7a198552f
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\val\val_00023_DJI_20230809145621_0023_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\val\val_00023_DJI_20230809145621_0023_V.txt,12,4000,3000,8b1c30dae18441610dfafe586f772f8e
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\images\val\val_00024_DJI_20230627133201_0098_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_improved\labels\val\val_00024_DJI_20230627133201_0098_V.txt,11,5280,3956,db0a93b4ca74e2d2e77ce5fb6a9cc2b5
