split,image_path,label_path,n_boxes,width,height,md5
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\train\train_00074_DJI_20230809151158_0032_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\train\train_00074_DJI_20230809151158_0032_V.txt,0,4000,3000,2af32215a5f454f83628d1d04139a4a2
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\train\train_00075_DJI_20230809145629_0033_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\train\train_00075_DJI_20230809145629_0033_V.txt,3,4000,3000,5968e58749497be6ee8b028d9de22cf3
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\train\train_00076_DJI_20230926135429_0008_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\train\train_00076_DJI_20230926135429_0008_V.txt,0,5280,3956,6b48491eed605659ad7fabdd15d177ae
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\train\train_00077_DJI_20230809145609_0009_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\train\train_00077_DJI_20230809145609_0009_V.txt,3,4000,3000,bc3c25f6cd6b51c52f6cfd02f591f6db
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\train\train_00078_DJI_20230926114527_0050_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\train\train_00078_DJI_20230926114527_0050_V.txt,0,5280,3956,01540fd18caa67d609d5d9cf1e53d9cc
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\train\train_00079_DJI_20230605184531_0003_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\train\train_00079_DJI_20230605184531_0003_V.txt,0,4000,3000,90a607a415f92a72ca2a4177c4cbea76
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\train\train_00080_DJI_20230627133158_0097_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\train\train_00080_DJI_20230627133158_0097_V.txt,9,5280,3956,22fdefe5122000b00739f73eb6e3a1ff
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\train\train_00081_DJI_20230926134636_0008_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\train\train_00081_DJI_20230926134636_0008_V.txt,0,5280,3956,891dd336a7ca4fd4b9237701d5aa0ec0
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\train\train_00082_DJI_20230809151207_0038_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\train\train_00082_DJI_20230809151207_0038_V.txt,0,4000,3000,ae8bf3e989a31845554e45235d91320a
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\train\train_00083_DJI_20230809145632_0036_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\train\train_00083_DJI_20230809145632_0036_V.txt,3,4000,3000,67b1c1951eb879655bb53418da6ff4c1
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\train\train_00084_DJI_20230627132946_0054_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\train\train_00084_DJI_20230627132946_0054_V.txt,0,5280,3956,a335031623c6c2fc9b4b6cf8a80ddbb2
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\train\train_00085_DJI_20230926115343_0043_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\train\train_00085_DJI_20230926115343_0043_V.txt,1,5280,3956,7bb7feea904e8d461464287cfb820bcb
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\train\train_00086_DJI_20230809145612_0012_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\train\train_00086_DJI_20230809145612_0012_V.txt,4,4000,3000,4723f8d125607881b70f7beeed12b12c
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\train\train_00087_DJI_20230627132903_0041_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\train\train_00087_DJI_20230627132903_0041_V.txt,4,5280,3956,5ebcbf063ceedfcf0573734e89120260
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\train\train_00088_DJI_20230605184530_0002_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\train\train_00088_DJI_20230605184530_0002_V.txt,0,4000,3000,772aca2d0df335329044b4a8a42c7b7b
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\train\train_00089_DJI_20230627133039_0072_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\train\train_00089_DJI_20230627133039_0072_V.txt,0,5280,3956,e85a8786b8c4d18ba7544adcc10807cb
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\train\train_00090_DJI_20230926114353_0031_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\train\train_00090_DJI_20230926114353_0031_V.txt,0,5280,3956,2f4c4c6d2c66ff2e6a724962d0b1f07d
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\train\train_00091_DJI_20230926114403_0033_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\train\train_00091_DJI_20230926114403_0033_V.txt,2,5280,3956,417a1165310123e3dc7e0b9f9396e992
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\train\train_00092_DJI_20230809151137_0017_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\train\train_00092_DJI_20230809151137_0017_V.txt,0,4000,3000,c86ce20474caca47e6b335eb22c4db6f
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\train\train_00093_DJI_20230726084412_0012_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\train\train_00093_DJI_20230726084412_0012_V.txt,2,5280,3956,62c71e3ace397caaf1ee27008e8ab59f
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\train\train_00094_DJI_20230627133357_0134_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\train\train_00094_DJI_20230627133357_0134_V.txt,0,5280,3956,4ecc952ed16b7b247f6cbe1ca51c6118
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\train\train_00095_DJI_20230926135023_0051_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\train\train_00095_DJI_20230926135023_0051_V.txt,0,5280,3956,6016400a05ae1d52caf62a7c67810755
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\train\train_00096_DJI_20230627133001_0059_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\train\train_00096_DJI_20230627133001_0059_V.txt,5,5280,3956,29d3539f1f83a000d8aeb993ba1fd534
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\train\train_00097_DJI_20230726084447_0019_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\train\train_00097_DJI_20230726084447_0019_V.txt,0,5280,3956,ee5264c12bdabc4ed7a3e723ffadd968
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\train\train_00098_DJI_20230605184615_0034_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\train\train_00098_DJI_20230605184615_0034_V.txt,0,4000,3000,c672dde618b98f08a2d4dbf056338dfa
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\train\train_00099_DJI_20230926134712_0014_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\train\train_00099_DJI_20230926134712_0014_V.txt,1,5280,3956,005b31c14eddc5bb992ef2ed0d2eba0d
train,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\train\train_00100_DJI_20230926134641_0009_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\train\train_00100_DJI_20230926134641_0009_V.txt,0,5280,3956,9eda5693897cddd432c8b76d11aa3ccd
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\val\val_00000_DJI_20230627132816_0025_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\val\val_00000_DJI_20230627132816_0025_V.txt,6,5280,3956,89fdf2ae770095c1a0967286077e3537
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\val\val_00001_DJI_20230926134617_0004_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\val\val_00001_DJI_20230926134617_0004_V.txt,0,5280,3956,86c2704a23dbc23fc6e5c8563ec1802b
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\val\val_00002_DJI_20230627133140_0091_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\val\val_00002_DJI_20230627133140_0091_V.txt,0,5280,3956,ca81220f203699712e5a803f7c4c390c
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\val\val_00003_DJI_20230726084437_0017_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\val\val_00003_DJI_20230726084437_0017_V.txt,0,5280,3956,498f07396dc7b5f20be618aefcfcb7cf
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\val\val_00004_DJI_20230809145628_0031_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\val\val_00004_DJI_20230809145628_0031_V.txt,2,4000,3000,b7e7a0997a9534f5fc79638d8067e407
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\val\val_00005_DJI_20230809145613_0013_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\val\val_00005_DJI_20230809145613_0013_V.txt,2,4000,3000,22b2eee80e27ce4db83b080ccda5a276
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\val\val_00006_DJI_20230627132958_0058_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\val\val_00006_DJI_20230627132958_0058_V.txt,6,5280,3956,032cbac6a9c09d1075708b93925c0aa0
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\val\val_00007_DJI_20230809145611_0011_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\val\val_00007_DJI_20230809145611_0011_V.txt,3,4000,3000,280a91502dc492d1cb97d593da3ec326
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\val\val_00008_DJI_20230809145620_0022_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\val\val_00008_DJI_20230809145620_0022_V.txt,5,4000,3000,677e7e0826445caf8d7263272100bfb2
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\val\val_00009_DJI_20230623110834_0021_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\val\val_00009_DJI_20230623110834_0021_V.txt,0,5280,3956,a6d9ea8346ef95f196f260c9da09b89f
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\val\val_00010_DJI_20230627132744_0017_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\val\val_00010_DJI_20230627132744_0017_V.txt,1,5280,3956,ba675377cde15478bd90a7b384f9a6b6
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\val\val_00011_DJI_20230726084507_0023_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\val\val_00011_DJI_20230726084507_0023_V.txt,1,5280,3956,80a23de66e8a6063fda051f59bf0ed95
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\val\val_00012_DJI_20230605184601_0024_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\val\val_00012_DJI_20230605184601_0024_V.txt,0,4000,3000,ed93a06b411451bdcf82545a4054f6e0
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\val\val_00013_DJI_20230627132819_0026_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\val\val_00013_DJI_20230627132819_0026_V.txt,1,5280,3956,826903e7e21eb1739a8c11ad8475f6be
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\val\val_00014_DJI_20230926134622_0005_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\val\val_00014_DJI_20230926134622_0005_V.txt,0,5280,3956,6df2445ca1f7e12c74a5aba135990171
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\val\val_00015_DJI_20230627132931_0049_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\val\val_00015_DJI_20230627132931_0049_V.txt,0,5280,3956,18de23525f35cf0bbc032e44b116e26e
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\val\val_00016_DJI_20230627132741_0016_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\val\val_00016_DJI_20230627132741_0016_V.txt,2,5280,3956,0c8c75ff0b9d3187808d8893a306e078
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\val\val_00017_DJI_20230926134756_0023_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\val\val_00017_DJI_20230926134756_0023_V.txt,1,5280,3956,01e6ee4597f98ec90545de91a9cb53f9
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\val\val_00018_DJI_20230607180310_0003_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\val\val_00018_DJI_20230607180310_0003_V.txt,0,4000,3000,bf0863a71d82636e5281201fa02f5f87
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\val\val_00019_DJI_20230926114241_0018_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\val\val_00019_DJI_20230926114241_0018_V.txt,0,5280,3956,65709d372ab7dbe6437d79c5f0eeb89b
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\val\val_00020_DJI_20230926134914_0037_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\val\val_00020_DJI_20230926134914_0037_V.txt,0,5280,3956,79e2083a5f9f1a552136c442ff64b64d
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\val\val_00021_DJI_20230623110944_0035_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\val\val_00021_DJI_20230623110944_0035_V.txt,0,5280,3956,0103a3b136ad863a762fcdde9c57e857
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\val\val_00022_DJI_20230809145618_0020_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\val\val_00022_DJI_20230809145618_0020_V.txt,3,4000,3000,9ea99cc9506f0d394690111510689a41
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\val\val_00023_DJI_20230809145630_0034_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\val\val_00023_DJI_20230809145630_0034_V.txt,3,4000,3000,f4d7e32bea7156732779713afe30c2f5
val,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\images\val\val_00024_DJI_20230926115031_0007_V.jpg,C:\Users\Ramiro\Documents\Trabajo Integrador\cowtrack\data\processed\yolo_aerial_overnight\labels\val\val_00024_DJI_20230926115031_0007_V.txt,0,5280,3956,80ea447dde3f1f17411a6d6ed8e64446
